YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201902,134595,806481,2,1.58,"E","WINTERSET",40.1031,-81.3904,406186,8123424
201902,134595,806481,3,1.93,"SW","ANTRIM",40.1033,-81.3792,406198,8122752
201902,134595,806481,4,1.73,"WSW","ANTRIM",40.1095,-81.3797,406570,8122782
201902,134596,806487,1,.87,"NE","JONES MILLS",40.09,-79.34,405400,7920400
201902,134596,806487,2,.67,"ENE","JONES MILLS",40.0826,-79.3377,404956,7920262
201902,134596,806487,3,.39,"NW","JONES MILLS",40.0843,-79.3547,405058,7921282
201902,134596,806487,4,.95,"N","JONES MILLS",40.0938,-79.349,405628,7920940
201902,134596,806489,1,1,"WSW","HIGHHOUSE",39.8628,-79.8462,3951768,7950772
201902,134596,806489,2,1.17,"SW","HIGHHOUSE",39.8593,-79.8471,3951558,7950826
201902,134596,806489,3,.9,"SSW","HIGHHOUSE",39.8583,-79.8375,3951498,7950250
201902,134596,806489,4,.63,"SW","HIGHHOUSE",39.8627,-79.8372,3951762,7950232
201902,134596,806490,1,.67,"WSW","ROGERSVILLE",39.8757,-80.2813,3952542,8016878
201902,134596,806490,2,.56,"WSW","ROGERSVILLE",39.8758,-80.2791,3952548,8016746
201902,134596,806490,3,.75,"SW","ROGERSVILLE",39.8728,-80.2805,3952368,8016830
201902,134596,806490,4,.83,"WSW","ROGERSVILLE",39.8739,-80.2835,3952434,8017010
201902,134596,806492,1,1.59,"NNE","FORDYCE",39.8713,-80.0889,3952278,805334
201902,134596,806492,2,1.38,"NNE","FORDYCE",39.8679,-80.0885,3952074,805310
201902,134596,806492,3,1.68,"NE","FORDYCE",39.8687,-80.0796,3952122,804776
201902,134596,806492,4,1.72,"WSW","KHEDIVE",39.8723,-80.0809,3952338,804854
201902,134596,806495,1,.87,"SE","REES MILL",39.91,-80.22,3954600,8013200
201902,134596,806495,2,.86,"SE","REES MILL",39.9119,-80.2177,3954714,8013062
201902,134596,806495,3,.64,"SE","REES MILL",39.9134,-80.2215,3954804,8013290
201902,134596,806495,4,.76,"SSE","REES MILL",39.9108,-80.2222,3954648,8013332
201902,134596,806496,1,.33,"SSE","LATROBE",40.2956,-79.3777,4017736,7922662
201902,134596,806496,2,.66,"SSE","LATROBE",40.2909,-79.3762,4017454,7922572
201902,134596,806496,3,.38,"S","COOPERSTOWN",40.2946,-79.3687,4017676,7922122
201902,134596,806496,4,.12,"SW","COOPERSTOWN",40.2986,-79.3713,4017916,7922278
201902,134596,806497,1,0,"N","HAHNTOWN",40.33,-79.72,4019800,7943200
201902,134596,806497,2,.61,"N","HAHNTOWN",40.3388,-79.7205,4020328,7943230
201902,134596,806497,3,.77,"NW","NORTH IRWIN",40.3386,-79.7095,4020316,7942570
201902,134596,806497,4,.51,"W","NORTH IRWIN",40.3309,-79.7097,4019854,7942582
201902,134596,806499,1,3,"NNE","WILPEN",40.3206,-79.1798,4019236,7910788
201902,134596,806499,2,2.69,"NNE","WILPEN",40.3159,-79.1801,4018954,7910806
201902,134596,806499,3,2.51,"N","WILPEN",40.3162,-79.196,4018972,7911760
201902,134596,806499,4,2.96,"N","WILPEN",40.3228,-79.1971,4019368,7911826
201902,134597,806483,1,2.06,"ESE","PADEN CITY",39.5923,-80.8927,3935538,8053562
201902,134597,806483,2,2.38,"ESE","PADEN CITY",39.592,-80.8865,3935520,8053190
201902,134597,806483,3,2.28,"ESE","PADEN CITY",39.5852,-80.8916,3935112,8053496
201902,134597,806483,4,2.08,"ESE","PADEN CITY",39.5876,-80.8945,3935256,8053670
201902,134597,806484,1,.97,"SE","MOUNDSVILLE",39.9103,-80.7168,3954618,8043008
201902,134500,805882,2,4.95,"ESE","VANFLEET",33.9482,-88.8225,3356892,8849350
201902,134500,805882,3,4.54,"NNE","BUENA VISTA",33.941,-88.8209,3356460,8849254
201902,134500,805882,4,4.28,"NNE","BUENA VISTA",33.9407,-88.8352,3356442,8850112
201902,134500,805883,1,2.69,"NNW","FLOWERDALE",34.3166,-88.6963,3418996,8841778
201902,134500,805883,2,2.66,"N","FLOWERDALE",34.3177,-88.6889,3419062,8841334
201902,134500,805883,3,2.4,"NNW","FLOWERDALE",34.3137,-88.6904,3418822,8841424
201902,134500,805883,4,2.5,"NNW","FLOWERDALE",34.3132,-88.6976,3418792,8841856
201902,134500,805884,1,2.14,"SW","EGGVILLE",34.3075,-88.5957,3418450,8835742
201902,134500,805884,2,1.73,"S","EGGVILLE",34.3049,-88.5689,3418294,8834134
201902,134500,805884,3,1.64,"NNE","MOOREVILLE",34.2911,-88.5666,3417466,8833996
201902,134500,805884,4,1.83,"NNW","MOOREVILLE",34.2944,-88.5926,3417664,8835556
201902,134500,805885,1,1.14,"SE","ABNEY",34.2077,-88.4667,3412462,8828002
201902,134500,805885,2,1.06,"ESE","VAN BUREN",34.1936,-88.4031,3411616,8824186
201902,134500,805885,3,1.57,"NW","WHITE SPGS",34.1656,-88.3999,349936,8823994
201902,134500,805885,4,3.06,"E","EVERGREEN",34.1709,-88.4665,3410254,8827990
201902,134500,805886,1,.9,"NNE","TREMONT",34.242,-88.2638,3414520,8815828
201902,134500,805886,2,1.68,"ENE","TREMONT",34.2422,-88.2445,3414532,8814670
201902,134500,805886,3,1.51,"E","TREMONT",34.2264,-88.2439,3413584,8814634
201902,134500,805886,4,.15,"S","TREMONT",34.2278,-88.2702,3413668,8816212
201902,134500,805887,1,3.22,"E","CENTERVILLE",34.3788,-88.4646,3422728,8827876
201902,134500,805887,2,1.38,"SW","YALE",34.3881,-88.2394,3423286,8814364
201902,134500,805887,3,6.65,"ESE","NEW SALEM",34.1192,-88.2398,347152,8814388
201902,134500,805887,4,3.41,"SE","EVERGREEN",34.1336,-88.4797,348016,8828782
201902,134500,805888,1,2.49,"NNE","SKUNA",34.0115,-89.3788,34690,8922728
201902,134500,805888,2,1.48,"NE","BRUCE HASTING ARPT",34.0175,-89.305,341050,8918300
201902,134500,805888,3,2.26,"SSE","BRUCE HASTING ARPT",33.9696,-89.3055,3358176,8918330
201902,134500,805888,4,2.69,"SSW","SKUNA",33.9447,-89.4198,3356682,8925188
201902,134500,805889,1,3.89,"ESE","RANDOLPH",34.152,-89.111,349120,896660
201902,134500,805889,2,4.09,"WSW","ALGOMA",34.1531,-89.0937,349186,895622
201902,134500,805889,3,3.67,"W","WALLFIELD",34.1296,-89.0841,347776,895046
201902,134500,805889,4,3.12,"NE","BUCKHORN",34.1301,-89.1094,347806,896564
201902,134500,805890,1,1.09,"WSW","NEW ALBANY",34.4945,-89.018,3429670,891080
201902,134500,805890,2,.6,"SSW","NEW ALBANY",34.4925,-89.0055,3429550,89330
201902,134500,805890,3,1.28,"SSW","NEW ALBANY",34.4832,-89.0094,3428992,89564
201902,134500,805890,4,1.54,"SW","NEW ALBANY",34.4876,-89.0224,3429256,891344
201902,134500,805891,1,1,"N","BRUCE JCT",33.9845,-89.6808,3359070,8940848
201902,134500,805891,2,1.59,"ENE","BRUCE JCT",33.982,-89.6564,3358920,8939384
201902,134500,805891,3,1.2,"ESE","BRUCE JCT",33.9606,-89.6624,3357636,8939744
201902,134500,805891,4,.64,"SSW","BRUCE JCT",33.9615,-89.6846,3357690,8941076
201902,134500,805892,1,3.23,"SE","EVERGREEN",34.1315,-88.4881,347890,8829286
201902,134500,805892,2,4.48,"WSW","WHITE SPGS",34.1301,-88.4546,347806,8827276
201902,134500,805892,3,5.63,"SW","WHITE SPGS",34.098,-88.4558,345880,8827348
201902,134500,805892,4,5.26,"SSE","EVERGREEN",34.0955,-88.5011,345730,8830066
201902,134500,805893,1,.95,"NW","RIENZI",34.7787,-88.5429,3446722,8832574
201902,134500,805893,2,1.17,"NE","RIENZI",34.7805,-88.5138,3446830,8830828
201902,134500,805893,3,1.51,"SE","RIENZI",34.7538,-88.5122,3445228,8830732
201902,134500,805893,4,1.54,"SW","RIENZI",34.7534,-88.548,3445204,8832880
201902,134500,805894,1,.6,"WSW","BIGBEE",34.018,-88.5303,341080,8831818
201902,134500,805894,2,.72,"E","BIGBEE",34.0197,-88.5074,341182,8830444
201902,134500,805894,3,1.39,"SE","BIGBEE",34.0054,-88.5033,34324,8830198
201902,134500,805894,4,1.19,"SW","BIGBEE",34.0058,-88.5316,34348,8831896
201902,134500,805896,1,1.89,"SW","THRASHERS",34.6774,-88.4987,3440644,8829922
201902,134500,805896,2,1.5,"S","THRASHERS",34.6783,-88.4789,3440698,8828734
201902,134500,805896,3,2.76,"WSW","ALTITUDE",34.6581,-88.4764,3439486,8828584
201902,134500,805896,4,2.93,"E","BOONEVILLE",34.6563,-88.4991,3439378,8829946
201902,134501,805895,1,2.54,"NNW","FISHER",35.8125,-91.0011,3548750,9166
201902,134501,805895,2,1.8,"WNW","CASH",35.8122,-90.9583,3548732,9057498
201902,134501,805895,3,.67,"E","FISHER",35.7782,-90.9683,3546692,9058098
201902,134501,805895,4,2.48,"W","FISHER",35.7776,-91.0241,3546656,911446
201902,134502,805900,1,1.13,"ESE","LORENZO",41.3435,-88.1999,4120610,8811994
201902,134502,805900,2,1.38,"WSW","LORENZO",41.3455,-88.2459,4120730,8814754
201902,134502,805900,3,2.08,"NW","LORENZO",41.3722,-88.2472,4122332,8814832
201902,134502,805900,4,1.44,"SE","BLODGETT",41.3535,-88.1829,4121210,8810974
201902,134502,805900,5,1.21,"WNW","WILMINGTON",41.3284,-88.1705,4119704,8810230
201902,134502,805900,6,1.23,"W","WILMINGTON",41.3204,-88.1737,4119224,8810422
201902,134502,805900,7,2.25,"SE","LORENZO",41.324,-88.1939,4119440,8811634
201902,134502,805995,1,1.21,"SSE","KANKAKEE",41.1047,-87.8389,416282,8750334
201902,134502,805995,2,1.28,"NNE","HOSPITAL",41.0978,-87.823,415868,8749380
201902,134502,805995,3,.7,"W","AROMA PARK",41.0809,-87.8134,414854,8748804
201902,134502,805995,4,.52,"ESE","HOSPITAL",41.0767,-87.821,414602,8749260
201902,134502,805995,5,.56,"NNW","HOSPITAL",41.0875,-87.8342,415250,8750052
201902,134502,805996,1,1.46,"S","KANKAKEE GTR ARPT",41.0489,-87.8506,412934,8751036
201902,134502,805996,2,1.52,"S","KANKAKEE GTR ARPT",41.048,-87.8491,412880,8750946
201902,134502,805996,3,1.54,"S","KANKAKEE GTR ARPT",41.0478,-87.8498,412868,8750988
201902,134502,805996,4,1.5,"S","KANKAKEE GTR ARPT",41.0483,-87.851,412898,8751060
201902,134511,806220,1,2.98,"WSW","ALBERHILL",33.718,-117.4499,3343080,11726994
201902,134511,806220,2,2.79,"SW","ALBERHILL",33.7018,-117.4348,3342108,11726088
201902,134511,806250,1,11.6,"SW","ARCILLA",33.6597,-117.5909,3339582,11735454
201902,134511,806250,2,11.57,"SW","ARCILLA",33.6597,-117.5902,3339582,11735412
201902,134511,806250,3,11.58,"SW","ARCILLA",33.6596,-117.5902,3339576,11735412
201902,134511,806250,4,11.6,"SW","ARCILLA",33.6595,-117.5906,3339570,11735436
201902,134534,809463,1,2.23,"W","CHAUNCEY",38.835,-87.8709,3850100,8752254
201902,134534,809463,2,3.03,"WNW","RUSSELLVILLE",38.8379,-87.5814,3850274,8734884
201902,134534,809463,3,.9,"NNE","SAND BARRENS",38.5927,-87.6758,3835562,8740548
201902,134534,809463,4,1.71,"S","HELENA",38.5955,-87.8649,3835730,8751894
201902,134538,810199,1,3.72,"NNW","PINE COVE",33.7972,-116.7612,3347832,11645672
201902,134538,810199,2,1.31,"SW","PINE COVE",33.7346,-116.7433,3344076,11644598
201902,134538,810199,3,.75,"NE","SAUNDERS",33.7372,-116.7103,3344232,11642618
201902,134538,810199,4,3.51,"N","PINE COVE",33.8003,-116.7388,3348018,11644328
201902,134538,810206,1,.49,"WSW","VALLE VISTA",33.7467,-116.9075,3344802,11654450
201902,134538,810206,2,3.56,"W","PINE COVE",33.743,-116.7915,3344580,11647490
201902,134538,810206,3,.38,"N","MOUNTAIN CENTER",33.7054,-116.7291,3342324,11643746
201902,134538,810206,4,1.97,"WSW","MOUNTAIN CENTER",33.6868,-116.7603,3341208,11645618
201902,134538,810219,1,.92,"WNW","RUNNING SPGS",34.2036,-117.1155,3412216,1176930
201902,134538,810219,2,3.18,"W","FAWNSKIN",34.2642,-116.9852,3415852,11659112
201902,134538,810219,3,3.07,"N","GLEN MARTIN",34.2244,-116.9738,3413464,11658428
201902,134538,810219,4,.42,"S","RUNNING SPGS",34.194,-117.0986,3411640,1175916
201902,134538,810221,1,1.68,"S","WHITE WATER",33.896,-116.6344,3353760,11638064
201902,134538,810221,2,1.17,"ESE","WHITE WATER",33.9109,-116.6127,3354654,11636762
201902,134538,810221,3,2.19,"NNE","PALM SPGS",33.8595,-116.5362,3351570,11632172
201902,134538,810221,4,1.23,"NNW","PALM SPGS",33.8454,-116.5609,3350724,11633654
201902,134538,810245,1,3.93,"WNW","PALM SPGS",33.8421,-116.6169,3350526,11637014
201902,134538,810245,2,3.51,"W","PALM SPGS",33.8336,-116.611,3350016,11636660
201902,134538,810245,3,2.42,"WNW","PALM SPGS",33.8441,-116.5886,3350646,11635316
201902,134538,810245,4,2.78,"WNW","PALM SPGS",33.8511,-116.5912,3351066,11635472
201902,134538,810252,1,2.15,"SE","PALA",33.3469,-117.055,3320814,1173300
201902,134538,810252,2,.78,"ENE","PALA",33.3733,-117.067,3322398,1174020
201902,134538,810252,3,4.38,"E","WINTERWARM",33.3412,-117.1553,3320472,1179318
201902,134538,810252,4,5.22,"SW","PALA",33.314,-117.1407,3318840,1178442
201902,134538,810255,1,2.93,"S","MURRIETA",33.5077,-117.2244,3330462,11713464
201902,134538,810255,2,2.55,"S","TEMECULA RNCH CAL AR",33.4633,-117.1647,3327798,1179882
201902,134538,810255,3,11.64,"SW","TEMECULA RNCH CAL AR",33.3645,-117.2899,3321870,11717394
201902,134538,810255,4,12.29,"SW","MURRIETA",33.434,-117.3818,3326040,11722908
201902,134538,810257,1,5.58,"S","RAMONA",32.9494,-116.8764,3256964,11652584
201902,134538,810257,2,5.84,"NE","EUCALYPTUS HILLS",32.9393,-116.8582,3256358,11651492
201902,134538,810257,3,2.42,"E","EUCALYPTUS HILLS",32.8769,-116.8885,3252614,11653310
201902,134538,810257,4,1.08,"ENE","EUCALYPTUS HILLS",32.8848,-116.9124,3253088,11654744
201902,134538,810260,1,3.93,"SSW","EL CERRITO",33.7785,-117.549,3346710,11732940
201902,134538,810260,2,1.97,"S","EL CERRITO",33.8015,-117.518,3348090,11731080
201902,134538,810260,3,2.53,"WSW","ARCILLA",33.7615,-117.488,3345690,11729280
201902,134538,810260,4,1.88,"W","ALBERHILL",33.7318,-117.4326,3343908,11725956
201902,134538,810260,5,1.36,"NNW","DURANT",33.6885,-117.3882,3341310,11723292
201902,134538,810260,6,1.81,"SSW","DURANT",33.6451,-117.3896,3338706,11723376
201902,134538,810264,1,2.91,"WNW","MT BALDY",34.2398,-117.6796,3414388,11740776
201902,134538,810264,2,1.03,"NNW","MT BALDY",34.2441,-117.6359,3414646,11738154
201902,134538,810264,3,1.38,"NW","ALTA LOMA",34.1456,-117.615,348736,11736900
201902,134538,810264,4,2.37,"WNW","UPLAND CABLE ARPT",34.1359,-117.7167,348154,11743002
201902,134538,810269,1,1.63,"E","SUGARLOAF",34.2489,-116.8015,3414934,11648090
201902,134538,810269,2,3,"SSW","FAWNSKIN",34.2321,-116.9555,3413926,11657330
201902,134538,810269,3,3.02,"WSW","LUCERNE VLY",34.4302,-116.9973,3425812,11659838
201902,134538,810269,4,2.77,"NNE","CUSHENBURY",34.4562,-116.8294,3427372,11649764
201902,134538,810277,1,5.77,"N","BONNIE BELL",34.0335,-116.6493,342010,11638958
201902,134538,810277,2,1.44,"SE","BANNING MUNI ARPT",33.9068,-116.8306,3354408,11649836
201902,134538,810277,3,.36,"SSW","WHITE WATER",33.9156,-116.6335,3354936,11638010
201902,134538,810277,4,1.02,"SSE","LA QUINTA",33.6568,-116.2921,3339408,11617526
201902,134538,810277,5,5.51,"NE","INDIO",33.7912,-116.1685,3347472,11610110
201902,134538,811068,1,.31,"SW","LAGUNA BEACH",33.5171,-117.7741,3331026,11746446
201902,134538,811068,2,1.18,"W","GALIVAN",33.5795,-117.6705,3334770,11740230
201902,134538,811068,3,1.25,"SSW","(NZJ)ELTORO MCAS SAN",33.6522,-117.7343,3339132,11744058
201902,134538,811068,4,1.18,"SE","CRYSTAL COVE",33.566,-117.8384,3333960,11750304
201902,134538,811069,1,2.8,"SSW","RAMONA ARPT",32.9905,-116.9107,3259430,11654642
201902,134538,811069,2,3.84,"S","WITCH CREEK",33.0247,-116.7267,331482,11643602
201902,134538,811069,3,4.82,"WNW","WITCH CREEK",33.0949,-116.8013,335694,11648078
201902,134538,811069,4,.24,"NW","SAN PASQUAL",33.0826,-116.9526,334956,11657156
201902,134538,811070,1,1.51,"SW","OVERLOOK",32.7528,-117.216,3245168,11712960
201902,134538,811070,2,.92,"WSW","GRANTVILLE",32.7766,-117.0953,3246596,1175718
201902,134538,811070,3,1.68,"WNW","GRANTVILLE",32.7919,-117.1052,3247514,1176312
201902,134538,811070,4,.24,"WSW","OVERLOOK",32.7693,-117.2041,3246158,11712246
201902,134552,810899,1,3.4,"S","BEAL",38.5308,-87.6314,3831848,8737884
201902,134552,810899,2,2.8,"SW","ST THOMAS",38.5474,-87.5809,3832844,8734854
201902,134552,810900,1,1.28,"WNW","DECKER",38.53,-87.54,3831800,8732400
201902,134552,810901,1,3.2,"SSE","BEAL",38.54,-87.6,3832400,8736000
201902,134552,810902,1,2.07,"S","MODESTO",39.24,-86.53,3914400,8631800
201902,134552,810903,1,2.34,"NNE","ODON",38.86,-86.96,3851600,8657600
201902,134552,810903,2,2.38,"NNE","ODON",38.8597,-86.9575,3851582,8657450
201902,134552,810903,3,2.35,"NNE","ODON",38.8593,-86.9576,3851558,8657456
201902,134552,810903,4,2.28,"NNE","ODON",38.8592,-86.9602,3851552,8657612
201902,134552,810904,1,1.52,"ENE","ADAMS",39.3909,-85.5454,3923454,8532724
201902,134552,810904,2,1.5,"ENE","ADAMS",39.3893,-85.5446,3923358,8532676
201902,134552,810904,3,1.43,"ENE","ADAMS",39.3891,-85.546,3923346,8532760
201902,134552,810904,4,1.42,"ENE","ADAMS",39.3911,-85.5477,3923466,8532862
201902,134552,810905,1,.83,"WSW","SPRINGHILL",39.424,-85.4134,3925440,8524804
201902,134552,810905,2,.86,"WSW","SPRINGHILL",39.4244,-85.4144,3925464,8524864
201902,134552,810905,3,.89,"WSW","SPRINGHILL",39.4234,-85.4144,3925404,8524864
201902,134552,810905,4,.85,"WSW","SPRINGHILL",39.4233,-85.4133,3925398,8524798
201902,134552,810906,1,.44,"NW","ELLETTSVILLE",39.2341,-86.6263,3914046,8637578
201902,134552,810906,2,.44,"NW","ELLETTSVILLE",39.2348,-86.6255,3914088,8637530
201902,134552,810906,3,.33,"NW","ELLETTSVILLE",39.2338,-86.6238,3914028,8637428
201902,134552,810906,4,.32,"NW","ELLETTSVILLE",39.233,-86.6246,3913980,8637476
201902,134552,810907,1,2.63,"NNW","BICKNELL",38.8158,-87.3166,3848948,8718996
201902,134552,810907,2,2.57,"NNW","BICKNELL",38.8153,-87.315,3848918,8718900
201902,134552,810907,3,2.48,"NNW","BICKNELL",38.814,-87.315,3848840,8718900
201902,134552,810907,4,2.52,"NNW","BICKNELL",38.8141,-87.3165,3848846,8718990
201902,134552,810908,1,.24,"W","NEW WHITELAND",39.5505,-86.1044,3933030,866264
201902,134552,810908,2,.33,"WSW","NEW WHITELAND",39.5481,-86.1056,3932886,866336
201902,134552,810908,3,.77,"WSW","NEW WHITELAND",39.5478,-86.1142,3932868,866852
201902,134552,810908,4,.72,"W","NEW WHITELAND",39.5516,-86.1133,3933096,866798
201902,134552,810909,1,1.61,"NW","COLUMBUS",39.238,-85.8489,3914280,8550934
201902,134552,810909,2,1.64,"NW","COLUMBUS",39.2387,-85.849,3914322,8550940
201902,134552,810909,3,1.93,"NW","COLUMBUS",39.2387,-85.8568,3914322,8551408
201902,134552,810909,4,1.91,"NW","COLUMBUS",39.2382,-85.8568,3914292,8551408
201902,134552,810910,1,1.1,"N","FALMOUTH",39.7157,-85.2965,3942942,8517790
201902,134552,810910,2,1.2,"NNE","FALMOUTH",39.716,-85.2911,3942960,8517466
201902,134552,810910,3,1.13,"NNE","FALMOUTH",39.7142,-85.2893,3942852,8517358
201902,134552,810910,4,.99,"N","FALMOUTH",39.7141,-85.2966,3942846,8517796
201902,134552,810911,1,.97,"NE","HASHTOWN",39.0279,-86.9051,391674,8654306
201902,134552,810911,2,.81,"NE","HASHTOWN",39.0276,-86.9086,391656,8654516
201902,134552,810911,3,.67,"NE","HASHTOWN",39.0262,-86.9105,391572,8654630
201902,134552,810911,4,.89,"ENE","HASHTOWN",39.0267,-86.9058,391602,8654348
201902,134552,810912,1,2.05,"N","NEW WHITELAND",39.5793,-86.1054,3934758,866324
201902,134552,810912,2,2.01,"N","NEW WHITELAND",39.5788,-86.105,3934728,866300
201902,134552,810912,3,1.97,"N","NEW WHITELAND",39.5782,-86.1061,3934692,866366
201902,134552,810912,4,2,"N","NEW WHITELAND",39.5785,-86.1066,3934710,866396
201902,134552,810913,1,.96,"WSW","SELMA",40.1938,-85.2862,4011628,8517172
201902,134552,810913,2,1.07,"NNW","COUNTRY TERRACE",40.1938,-85.2893,4011628,8517358
201902,134552,810913,3,1,"NNW","COUNTRY TERRACE",40.1925,-85.2894,4011550,8517364
201902,134552,810913,4,.94,"NNW","COUNTRY TERRACE",40.1927,-85.2865,4011562,8517190
201902,134552,810914,1,1.34,"NE","EDGEWOOD",39.6958,-86.1055,3941748,866330
201902,134552,810914,2,1.41,"NNE","EDGEWOOD",39.6974,-86.1061,3941844,866366
201902,134552,810914,3,1.39,"NNE","EDGEWOOD",39.6973,-86.1066,3941838,866396
201902,134552,810914,4,1.33,"NNE","EDGEWOOD",39.696,-86.1062,3941760,866372
201902,134552,810915,1,1.18,"ENE","VINCENNES",38.6872,-87.5001,3841232,8730006
201902,134552,810915,2,1.16,"ENE","VINCENNES",38.6864,-87.5,3841184,8730000
201902,134552,810915,3,1.35,"ENE","VINCENNES",38.6867,-87.4966,3841202,8729796
201902,134552,810915,4,1.32,"ENE","VINCENNES",38.6875,-87.4975,3841250,8729850
201902,134552,810916,1,.48,"N","SPRINGVILLE",38.9369,-86.6208,3856214,8637248
201902,134552,810916,2,.43,"N","SPRINGVILLE",38.9362,-86.62,3856172,8637200
201902,134552,810916,3,.85,"NNE","SPRINGVILLE",38.9416,-86.6144,3856496,8636864
201902,134552,810916,4,.87,"NNE","SPRINGVILLE",38.9422,-86.6155,3856532,8636930
201902,134552,810917,1,4.51,"SE","PARAGON",39.3606,-86.5026,3921636,8630156
201902,134552,810917,2,4.52,"SE","PARAGON",39.3603,-86.5027,3921618,8630162
201902,134552,810917,3,4.54,"SE","PARAGON",39.3603,-86.5022,3921618,8630132
201902,134552,810917,4,4.53,"SE","PARAGON",39.3609,-86.5019,3921654,8630114
201902,134552,810918,1,2.22,"ENE","STRAWTOWN",40.13,-85.91,407800,8554600
201902,134552,810918,2,.72,"ENE","STRAWTOWN",40.1235,-85.9372,407410,8556232
201902,134552,810918,3,.66,"E","STRAWTOWN",40.1201,-85.9376,407206,8556256
201902,134552,810918,4,2.36,"E","STRAWTOWN",40.1238,-85.9057,407428,8554342
201902,134552,810919,1,1.31,"N","PHILADELPHIA",39.7989,-85.8513,3947934,8551078
201902,134552,810919,2,1.26,"N","PHILADELPHIA",39.7982,-85.8507,3947892,8551042
201902,134552,810919,3,1.26,"N","PHILADELPHIA",39.7981,-85.8476,3947886,8550856
201902,134552,810919,4,1.31,"N","PHILADELPHIA",39.7988,-85.8477,3947928,8550862
201902,134567,806327,1,1.84,"NE","JACINTO",34.7899,-88.4084,3447394,8824504
201902,134567,806327,2,3.71,"E","INDIAN SPGS",34.8245,-88.365,3449470,8821900
201902,134567,806328,1,1.36,"WSW","BECKER",33.9204,-88.5007,3355224,8830042
201902,134567,806328,2,1.14,"N","BECKER",33.9463,-88.4771,3356778,8828626
201902,134567,809551,1,1.65,"N","LEEDY",34.8237,-88.3656,3449422,8821936
201902,134567,809551,2,3.15,"NNE","BURNSVILLE",34.874,-88.3054,3452440,8818324
201902,134568,806329,1,2,"N","JONESBORO",35.8589,-90.7018,3551534,9042108
201902,134568,806329,2,1.13,"SW","AGGIE",35.8603,-90.6662,3551618,9039972
201902,134568,806329,3,1.35,"W","(JBR)JONESBORO MUNI",35.8318,-90.6739,3549908,9040434
201902,134568,806329,4,.77,"WNW","JONESBORO",35.8327,-90.7134,3549962,9042804
201902,134597,806484,2,1.09,"SE","MOUNDSVILLE",39.9104,-80.7137,3954624,8042822
201902,134597,806484,3,1.44,"SE","MOUNDSVILLE",39.9054,-80.7108,3954324,8042648
201902,134597,806484,4,1.3,"SE","MOUNDSVILLE",39.9054,-80.7146,3954324,8042876
201902,134597,806485,1,.43,"SE","MC MECHEN",39.9762,-80.7236,3958572,8043416
